"Source","Target","Bidirectional?","Type color","Data name (edge)","Concept","Ontology","Color","Data name (node)","Shared terms","Parent-child SNPs"
"CELL_CYCLE_GO_0007049","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","KEGG_TIGHT_JUNCTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","KEGG_TGF_BETA_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","KEGG_RENAL_CELL_CARCINOMA","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","KEGG_PATHWAYS_IN_CANCER","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","KEGG_RIBOSOME","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"TRANSCRIPTION","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"TRANSCRIPTION","KEGG_RIBOSOME","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RNA_BIOSYNTHETIC_PROCESS","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RNA_BIOSYNTHETIC_PROCESS","KEGG_RIBOSOME","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","KEGG_RENAL_CELL_CARCINOMA","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","KEGG_PATHWAYS_IN_CANCER","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INTERPHASE_OF_MITOTIC_CELL_CYCLE","KEGG_RENAL_CELL_CARCINOMA","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INTERPHASE_OF_MITOTIC_CELL_CYCLE","KEGG_PATHWAYS_IN_CANCER","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CHEMICAL_HOMEOSTASIS","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","KEGG_TIGHT_JUNCTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","KEGG_TGF_BETA_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","KEGG_RENAL_CELL_CARCINOMA","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","KEGG_PATHWAYS_IN_CANCER","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_DEVELOPMENTAL_PROCESS","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","KEGG_RENAL_CELL_CARCINOMA","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","KEGG_PATHWAYS_IN_CANCER","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_CELL_PROLIFERATION","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PHOSPHORYLATION","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PHOSPHORYLATION","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PHOSPHORYLATION","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PHOSPHORYLATION","KEGG_INSULIN_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PHOSPHORYLATION","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","KEGG_RIBOSOME","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","KEGG_RENAL_CELL_CARCINOMA","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","KEGG_PATHWAYS_IN_CANCER","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MITOTIC_CELL_CYCLE","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","KEGG_PURINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","KEGG_PYRIMIDINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","KEGG_RIBOSOME","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_GENE_EXPRESSION","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_GENE_EXPRESSION","KEGG_RIBOSOME","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDE_AND_NUCLEOTIDE_METABOLIC_PROCESS","KEGG_PURINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOBASENUCLEOSIDE_AND_NUCLEOTIDE_METABOLIC_PROCESS","KEGG_PYRIMIDINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_COMPONENT_ASSEMBLY","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_COMPONENT_ASSEMBLY","KEGG_TIGHT_JUNCTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_COMPONENT_ASSEMBLY","KEGG_TGF_BETA_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_STIMULUS","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_STIMULUS","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NERVOUS_SYSTEM_DEVELOPMENT","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NERVOUS_SYSTEM_DEVELOPMENT","KEGG_INSULIN_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","KEGG_TIGHT_JUNCTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","KEGG_TGF_BETA_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","KEGG_RENAL_CELL_CARCINOMA","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","KEGG_PATHWAYS_IN_CANCER","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"APOPTOSIS_GO","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","KEGG_RENAL_CELL_CARCINOMA","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","KEGG_PATHWAYS_IN_CANCER","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULAR_COMPLEX_ASSEMBLY","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULAR_COMPLEX_ASSEMBLY","KEGG_TIGHT_JUNCTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULAR_COMPLEX_ASSEMBLY","KEGG_TGF_BETA_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_METABOLIC_PROCESS","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_METABOLIC_PROCESS","KEGG_TIGHT_JUNCTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_METABOLIC_PROCESS","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_METABOLIC_PROCESS","KEGG_PYRIMIDINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_METABOLIC_PROCESS","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_METABOLIC_PROCESS","KEGG_TGF_BETA_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_METABOLIC_PROCESS","KEGG_RIBOSOME","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_METABOLIC_PROCESS","KEGG_INSULIN_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_METABOLIC_PROCESS","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_PROLIFERATION_GO_0008283","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_PROLIFERATION_GO_0008283","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_PROLIFERATION_GO_0008283","KEGG_RENAL_CELL_CARCINOMA","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_PROLIFERATION_GO_0008283","KEGG_PATHWAYS_IN_CANCER","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_PROLIFERATION_GO_0008283","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_BIOSYNTHETIC_PROCESS","KEGG_ARGININE_AND_PROLINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_BIOSYNTHETIC_PROCESS","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_BIOSYNTHETIC_PROCESS","KEGG_RIBOSOME","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_STRESS","KEGG_GLYCEROLIPID_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_STRESS","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_STRESS","KEGG_PYRUVATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_STRESS","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_MODIFICATION","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_MODIFICATION","KEGG_TIGHT_JUNCTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_MODIFICATION","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_MODIFICATION","KEGG_TGF_BETA_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_MODIFICATION","KEGG_INSULIN_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"BIOPOLYMER_MODIFICATION","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_BIOLOGICAL_QUALITY","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_BIOLOGICAL_QUALITY","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_BIOLOGICAL_QUALITY","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_BIOLOGICAL_QUALITY","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CATABOLIC_PROCESS","KEGG_PURINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"IMMUNE_SYSTEM_PROCESS","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"IMMUNE_SYSTEM_PROCESS","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"IMMUNE_SYSTEM_PROCESS","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_CATABOLIC_PROCESS","KEGG_PURINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"HOMEOSTATIC_PROCESS","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"HOMEOSTATIC_PROCESS","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"HOMEOSTATIC_PROCESS","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","KEGG_TIGHT_JUNCTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","KEGG_TGF_BETA_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","KEGG_RIBOSOME","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","KEGG_INSULIN_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","KEGG_RENAL_CELL_CARCINOMA","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","KEGG_PATHWAYS_IN_CANCER","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOTIDE_METABOLIC_PROCESS","KEGG_PURINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOTIDE_METABOLIC_PROCESS","KEGG_PYRIMIDINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","KEGG_RIBOSOME","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","KEGG_RIBOSOME","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","KEGG_TIGHT_JUNCTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","KEGG_TGF_BETA_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","KEGG_RIBOSOME","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","KEGG_INSULIN_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CARBOXYLIC_ACID_METABOLIC_PROCESS","KEGG_ARGININE_AND_PROLINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CARBOXYLIC_ACID_METABOLIC_PROCESS","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS","KEGG_RENAL_CELL_CARCINOMA","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS","KEGG_PATHWAYS_IN_CANCER","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POST_TRANSLATIONAL_PROTEIN_MODIFICATION","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POST_TRANSLATIONAL_PROTEIN_MODIFICATION","KEGG_TIGHT_JUNCTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POST_TRANSLATIONAL_PROTEIN_MODIFICATION","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POST_TRANSLATIONAL_PROTEIN_MODIFICATION","KEGG_TGF_BETA_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POST_TRANSLATIONAL_PROTEIN_MODIFICATION","KEGG_INSULIN_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POST_TRANSLATIONAL_PROTEIN_MODIFICATION","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"AMINE_METABOLIC_PROCESS","KEGG_ARGININE_AND_PROLINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"AMINE_METABOLIC_PROCESS","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS","KEGG_TIGHT_JUNCTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS","KEGG_TGF_BETA_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS","KEGG_RENAL_CELL_CARCINOMA","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS","KEGG_PATHWAYS_IN_CANCER","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_EXTERNAL_STIMULUS","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_EXTERNAL_STIMULUS","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS","KEGG_RENAL_CELL_CARCINOMA","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS","KEGG_PATHWAYS_IN_CANCER","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROGRAMMED_CELL_DEATH","KEGG_LONG_TERM_DEPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROGRAMMED_CELL_DEATH","KEGG_TIGHT_JUNCTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROGRAMMED_CELL_DEATH","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROGRAMMED_CELL_DEATH","KEGG_TGF_BETA_SIGNALING_PATHWAY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROGRAMMED_CELL_DEATH","KEGG_RENAL_CELL_CARCINOMA","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROGRAMMED_CELL_DEATH","KEGG_PATHWAYS_IN_CANCER","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROGRAMMED_CELL_DEATH","KEGG_NITROGEN_METABOLISM","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RNA_METABOLIC_PROCESS","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RNA_METABOLIC_PROCESS","KEGG_RIBOSOME","y","#ff0000ff","Alcohol Dependence",,,,,"",""
